interval_ct,settlement_point,lmp,system_lambda,congestion
2025-07-23 01:00:00,FPPYD_FPP_G2,27.42,26.0907,1.3293
2025-07-23 01:00:00,FPPYD_FPP_G3,27.42,26.0907,1.3293
2025-07-23 01:00:00,FREC_1_CCU,26.23,26.0907,0.1393
2025-07-23 01:00:00,FREC_2_CCU,26.23,26.0907,0.1393
2025-07-23 01:00:00,FREC_CC1,26.23,26.0907,0.1393
2025-07-23 01:00:00,FREC_CC2,26.23,26.0907,0.1393
2025-07-23 01:00:00,FRMRSVLW_RN,25.99,26.0907,-0.1007
2025-07-23 01:00:00,FRMR_BS2_RN1,25.99,26.0907,-0.1007
2025-07-23 01:00:00,FRNYPP_1_CCU,26.06,26.0907,-0.0307
2025-07-23 01:00:00,FRNYPP_2_CCU,26.06,26.0907,-0.0307
2025-07-23 01:00:00,FRNYPP_CC1,26.06,26.0907,-0.0307
2025-07-23 01:00:00,FRNYPP_CC2,26.06,26.0907,-0.0307
2025-07-23 01:00:00,FRONT_EC_CC1,22.15,26.0907,-3.9407
2025-07-23 01:00:00,FRONT_EC_RN1,22.15,26.0907,-3.9407
2025-07-23 01:00:00,FRONT_EC_RN2,22.15,26.0907,-3.9407
2025-07-23 01:00:00,FRONT_EC_RN3,22.15,26.0907,-3.9407
2025-07-23 01:00:00,FRYE_SLR_ALL,22.49,26.0907,-3.6007
2025-07-23 01:00:00,FTDUNCAN_RN,39.81,26.0907,13.7193
2025-07-23 01:00:00,FTR_CC1,26.65,26.0907,0.5593
2025-07-23 01:00:00,FTR_FTR_G1_4,26.65,26.0907,0.5593
2025-07-23 01:00:00,FTWIND_UNIT1,26.74,26.0907,0.6493
2025-07-23 01:00:00,FWLR_SLR_1,49.01,26.0907,22.9193
2025-07-23 01:00:00,GALO_RN1,27.28,26.0907,1.1893
2025-07-23 01:00:00,GAMBIT_RN,26.9,26.0907,0.8093
2025-07-23 01:00:00,GARC_BESS_RN,22.87,26.0907,-3.2207
2025-07-23 01:00:00,GBY_GT,26.8,26.0907,0.7093
2025-07-23 01:00:00,GID_GIDEONG1,27.54,26.0907,1.4493
2025-07-23 01:00:00,GID_GIDEONG2,27.54,26.0907,1.4493
2025-07-23 01:00:00,GID_GIDEONG3,27.44,26.0907,1.3493
2025-07-23 01:00:00,GIGA_ESS_RN,27.53,26.0907,1.4393
2025-07-23 01:00:00,GKS_BESS_RN,21.94,26.0907,-4.1507
2025-07-23 01:00:00,GOA_GOATWIND,28.31,26.0907,2.2193
2025-07-23 01:00:00,GOLINDA_UN1,26.66,26.0907,0.5693
2025-07-23 01:00:00,GOMZ_RN,51.73,26.0907,25.6393
2025-07-23 01:00:00,GOODNIT1_ALL,22.68,26.0907,-3.4107
2025-07-23 01:00:00,GOODWIN_ESR,22.23,26.0907,-3.8607
2025-07-23 01:00:00,GPASTURE_ALL,25.49,26.0907,-0.6007
2025-07-23 01:00:00,GRANDVW1_A_B,22.7,26.0907,-3.3907
2025-07-23 01:00:00,GRAN_SLR_RN,27.21,26.0907,1.1193
2025-07-23 01:00:00,GRDNE_ESR_RN,41.82,26.0907,15.7293
2025-07-23 01:00:00,GREASWOD_ALL,47.06,26.0907,20.9693
2025-07-23 01:00:00,GREGORY_RN,25.9,26.0907,-0.1907
2025-07-23 01:00:00,GRIF_TRL_RN,24.04,26.0907,-2.0507
2025-07-23 01:00:00,GRIM_SLR_RN,26.63,26.0907,0.5393
2025-07-23 01:00:00,GRSES_UNIT1,26.28,26.0907,0.1893
2025-07-23 01:00:00,GRSES_UNIT2,26.12,26.0907,0.0293
2025-07-23 01:00:00,GRYH_SLR_RN,48.48,26.0907,22.3893
2025-07-23 01:00:00,GUADG_CC1,28,26.0907,1.9093
2025-07-23 01:00:00,GUADG_CC2,28,26.0907,1.9093
2025-07-23 01:00:00,GUADG_CCU1,28,26.0907,1.9093
2025-07-23 01:00:00,GUADG_CCU2,28,26.0907,1.9093
2025-07-23 01:00:00,GUNMTN_NODE,84.38,26.0907,58.2893
2025-07-23 01:00:00,GWEC_G1,27.2,26.0907,1.1093
2025-07-23 01:00:00,GZ_RN,26.79,26.0907,0.6993
2025-07-23 01:00:00,HALO_RN1,26.85,26.0907,0.7593
2025-07-23 01:00:00,HAMI_BESS_RN,42.81,26.0907,16.7193
2025-07-23 01:00:00,HART_WND_RN,21.82,26.0907,-4.2707
2025-07-23 01:00:00,HAYSEN1_2,27.9,26.0907,1.8093
2025-07-23 01:00:00,HAYSEN3_4,27.9,26.0907,1.8093
2025-07-23 01:00:00,HB_BUSAVG,27.1,26.0907,1.0093
2025-07-23 01:00:00,HB_HOUSTON,26.8,26.0907,0.7093
2025-07-23 01:00:00,HB_HUBAVG,27.9,26.0907,1.8093
2025-07-23 01:00:00,HB_NORTH,26.14,26.0907,0.0493
2025-07-23 01:00:00,HB_PAN,22.66,26.0907,-3.4307
2025-07-23 01:00:00,HB_SOUTH,27.06,26.0907,0.9693
2025-07-23 01:00:00,HB_WEST,31.61,26.0907,5.5193
2025-07-23 01:00:00,HDNLAKES_RN,26.84,26.0907,0.7493
2025-07-23 01:00:00,HEADCAMP_RN,50.77,26.0907,24.6793
2025-07-23 01:00:00,HEARN_RD_RN,25.56,26.0907,-0.5307
2025-07-23 01:00:00,HELIOS_RN,34.2,26.0907,8.1093
2025-07-23 01:00:00,HEN_RN,26.86,26.0907,0.7693
2025-07-23 01:00:00,HHGT_KENDAL,28.81,26.0907,2.7193
2025-07-23 01:00:00,HHOLLW2_WND1,27.52,26.0907,1.4293
2025-07-23 01:00:00,HHOLLW3_WND1,27.52,26.0907,1.4293
2025-07-23 01:00:00,HHOLLW4_WND1,27.52,26.0907,1.4293
2025-07-23 01:00:00,HICK_G1_G2,33.39,26.0907,7.2993
2025-07-23 01:00:00,HI_LONEB_RN1,35.09,26.0907,8.9993
2025-07-23 01:00:00,HI_LONE_ALL,35.09,26.0907,8.9993
2025-07-23 01:00:00,HKSN_SLR_ALL,24.84,26.0907,-1.2507
2025-07-23 01:00:00,HLSES_UNIT3,26.03,26.0907,-0.0607
2025-07-23 01:00:00,HLSES_UNIT4,26.03,26.0907,-0.0607
2025-07-23 01:00:00,HLSES_UNIT5,26.03,26.0907,-0.0607
2025-07-23 01:00:00,HLY_RN,26.79,26.0907,0.6993
2025-07-23 01:00:00,HMNG_ESS_RN,25.76,26.0907,-0.3307
2025-07-23 01:00:00,HOLCOMB_RN1,43.83,26.0907,17.7393
2025-07-23 01:00:00,HOLSTEIN_ALL,27.61,26.0907,1.5193
2025-07-23 01:00:00,HOL_ALL,26.97,26.0907,0.8793
2025-07-23 01:00:00,HOPKNSLR_ALL,25.99,26.0907,-0.1007
2025-07-23 01:00:00,HORSCR_RN,26.09,26.0907,-0.0007
2025-07-23 01:00:00,HORSECRK_RN,24.11,26.0907,-1.9807
2025-07-23 01:00:00,HOUSEMTN_RN,50.98,26.0907,24.8893
2025-07-23 01:00:00,HOVEY_GEN,50.98,26.0907,24.8893
2025-07-23 01:00:00,HRBESS_BESS,50.99,26.0907,24.8993
2025-07-23 01:00:00,HRFDWIND_ALL,22.27,26.0907,-3.8207
2025-07-23 01:00:00,HRNT_SLR_RN,22.22,26.0907,-3.8707
2025-07-23 01:00:00,HRZN_SLR_UN1,32.48,26.0907,6.3893
2025-07-23 01:00:00,HV_BESS1_RN,26.79,26.0907,0.6993
2025-07-23 01:00:00,HWF_HWFG1,26.89,26.0907,0.7993
2025-07-23 01:00:00,HYDR_ESS_RN,46.98,26.0907,20.8893
2025-07-23 01:00:00,H_HOLLO_WND1,27.52,26.0907,1.4293
2025-07-23 01:00:00,IMP_RN1,25.97,26.0907,-0.1207
2025-07-23 01:00:00,INDNENR_1_RN,50.99,26.0907,24.8993
2025-07-23 01:00:00,INDNENR_2_RN,49.69,26.0907,23.5993
2025-07-23 01:00:00,INDNNWP_RN,50.78,26.0907,24.6893
2025-07-23 01:00:00,IND_INADALE1,26.6,26.0907,0.5093
2025-07-23 01:00:00,INGLCOSW_CC1,25.79,26.0907,-0.3007
2025-07-23 01:00:00,INGLCOSW_STG,25.79,26.0907,-0.3007
2025-07-23 01:00:00,INGLCOS_CTG1,25.79,26.0907,-0.3007
2025-07-23 01:00:00,INGLCOS_CTG2,25.79,26.0907,-0.3007
2025-07-23 01:00:00,INGLCO_PUN1,25.79,26.0907,-0.3007
2025-07-23 01:00:00,INGLCO_PUN2,25.79,26.0907,-0.3007
2025-07-23 01:00:00,INGLCO_PUN3,25.79,26.0907,-0.3007
2025-07-23 01:00:00,INKS_INKS_G1,27.9,26.0907,1.8093
2025-07-23 01:00:00,INRT_W_ALL,24.16,26.0907,-1.9307
2025-07-23 01:00:00,JACKCNTY_CC1,25.96,26.0907,-0.1307
2025-07-23 01:00:00,JACKCNTY_CT1,25.96,26.0907,-0.1307
2025-07-23 01:00:00,JACKCNTY_CT2,25.96,26.0907,-0.1307
2025-07-23 01:00:00,JACKCNTY_STG,25.96,26.0907,-0.1307
2025-07-23 01:00:00,JADE_SLR_ALL,22.11,26.0907,-3.9807
2025-07-23 01:00:00,JAD_RN,26.79,26.0907,0.6993
2025-07-23 01:00:00,JAG_SLR_RN,26.41,26.0907,0.3193
2025-07-23 01:00:00,JAR_RN,26.87,26.0907,0.7793
2025-07-23 01:00:00,JAY_RN_1,26.89,26.0907,0.7993
2025-07-23 01:00:00,JCKCNTY2_CC1,25.72,26.0907,-0.3707
2025-07-23 01:00:00,JCKCNTY2_CT3,25.72,26.0907,-0.3707
2025-07-23 01:00:00,JCKCNTY2_CT4,25.72,26.0907,-0.3707
2025-07-23 01:00:00,JCKCNTY2_ST2,25.72,26.0907,-0.3707
2025-07-23 01:00:00,JC_BAT_RN,28.02,26.0907,1.9293
2025-07-23 01:00:00,JDKNS_RN,0.76,26.0907,-25.3307
2025-07-23 01:00:00,JKLP_SLR_RN,25.77,26.0907,-0.3207
2025-07-23 01:00:00,JUNCTION_RN,31.01,26.0907,4.9193
2025-07-23 01:00:00,JUNG_SLR_RN,27,26.0907,0.9093
2025-07-23 01:00:00,JUNORTH_RN,31.01,26.0907,4.9193
2025-07-23 01:00:00,JUNO_ALL,15.24,26.0907,-10.8507
2025-07-23 01:00:00,K2_DGR1_RN,28.24,26.0907,2.1493
2025-07-23 01:00:00,K2_DGR2_RN,28.24,26.0907,2.1493
2025-07-23 01:00:00,KARAKAW1_1,26.18,26.0907,0.0893
2025-07-23 01:00:00,KARAKAW2_1,26.18,26.0907,0.0893
2025-07-23 01:00:00,KEECHI_U1,25.96,26.0907,-0.1307
2025-07-23 01:00:00,KELAMSL_U1,26.19,26.0907,0.0993
2025-07-23 01:00:00,KEO_KEO_SM1,50.25,26.0907,24.1593
2025-07-23 01:00:00,KINGE_ALL,48.73,26.0907,22.6393
2025-07-23 01:00:00,KINGW_ALL,48.38,26.0907,22.2893
2025-07-23 01:00:00,KMCHI_CC1,25.96,26.0907,-0.1307
2025-07-23 01:00:00,KMCHI_CC2,25.96,26.0907,-0.1307
2025-07-23 01:00:00,LACASAWD_RN,26.69,26.0907,0.5993
2025-07-23 01:00:00,LACY_CRK_ALL,28.15,26.0907,2.0593
2025-07-23 01:00:00,LAMESASLR_G,84.14,26.0907,58.0493
2025-07-23 01:00:00,LANTANA_RN,25.46,26.0907,-0.6307
2025-07-23 01:00:00,LAPETUS_U1,49.92,26.0907,23.8293
2025-07-23 01:00:00,LARDVFTN_G4,13.44,26.0907,-12.6507
2025-07-23 01:00:00,LARDVFTN_G5,13.44,26.0907,-12.6507
2025-07-23 01:00:00,LASSO_GEN,50.98,26.0907,24.8893
2025-07-23 01:00:00,LAUR_BESS_RN,22.36,26.0907,-3.7307
2025-07-23 01:00:00,LBRA_BES1,28.04,26.0907,1.9493
2025-07-23 01:00:00,LEG_LEG_G1,26.46,26.0907,0.3693
2025-07-23 01:00:00,LEG_LEG_G2,26.46,26.0907,0.3693
2025-07-23 01:00:00,LEONLCPCT1_2,28.48,26.0907,2.3893
2025-07-23 01:00:00,LEONLCPCT3_4,28.48,26.0907,2.3893
2025-07-23 01:00:00,LFSTH_RN,26.17,26.0907,0.0793
2025-07-23 01:00:00,LGDRAW_S_ALL,15.24,26.0907,-10.8507
2025-07-23 01:00:00,LGD_LANGFORD,35.26,26.0907,9.1693
2025-07-23 01:00:00,LGE_CC1,25.79,26.0907,-0.3007
2025-07-23 01:00:00,LGE_LGE_GT1,25.79,26.0907,-0.3007
2025-07-23 01:00:00,LGE_LGE_GT2,25.79,26.0907,-0.3007
2025-07-23 01:00:00,LGE_LGE_STG,25.79,26.0907,-0.3007
2025-07-23 01:00:00,LGW_UNIT_ALL,26.75,26.0907,0.6593
2025-07-23 01:00:00,LHM_CVC_G4,26.79,26.0907,0.6993
2025-07-23 01:00:00,LHM_PUN1,26.79,26.0907,0.6993
2025-07-23 01:00:00,LHM_PUN2,26.79,26.0907,0.6993
2025-07-23 01:00:00,LHORN_N_U1_2,22.64,26.0907,-3.4507
2025-07-23 01:00:00,LHSES_UNIT1,26.04,26.0907,-0.0507
2025-07-23 01:00:00,LHSES_UNIT2,26.04,26.0907,-0.0507
2025-07-23 01:00:00,LIGSW_RN,26.03,26.0907,-0.0607
2025-07-23 01:00:00,LIG_RN,26.79,26.0907,0.6993
2025-07-23 01:00:00,LILY_RN,26.08,26.0907,-0.0107
2025-07-23 01:00:00,LMAJADAS_ALL,22.64,26.0907,-3.4507
2025-07-23 01:00:00,LMO_ESR_RN,26.64,26.0907,0.5493
2025-07-23 01:00:00,LNCRK_ALL,27.11,26.0907,1.0193
2025-07-23 01:00:00,LONESTAR_RN,52.76,26.0907,26.6693
2025-07-23 01:00:00,LONEWOLF_ALL,29.91,26.0907,3.8193
2025-07-23 01:00:00,LON_RN1,26.88,26.0907,0.7893
2025-07-23 01:00:00,LOSTPI_CC1,27.45,26.0907,1.3593
2025-07-23 01:00:00,LOS_LOSTPGT1,27.45,26.0907,1.3593
2025-07-23 01:00:00,LOS_LOSTPGT2,27.45,26.0907,1.3593
2025-07-23 01:00:00,LOS_LOSTPST1,27.45,26.0907,1.3593
2025-07-23 01:00:00,LOWR_ESS_RN,22.11,26.0907,-3.9807
2025-07-23 01:00:00,LPCCS_CC1,25.97,26.0907,-0.1207
2025-07-23 01:00:00,LPCCS_CC2,25.97,26.0907,-0.1207
2025-07-23 01:00:00,LPCCS_CT11,25.97,26.0907,-0.1207
2025-07-23 01:00:00,LPCCS_CT12,25.97,26.0907,-0.1207
2025-07-23 01:00:00,LPCCS_CT21,25.97,26.0907,-0.1207
2025-07-23 01:00:00,LPCCS_CT22,25.97,26.0907,-0.1207
2025-07-23 01:00:00,LPCCS_UNIT1,25.97,26.0907,-0.1207
2025-07-23 01:00:00,LPCCS_UNIT2,25.97,26.0907,-0.1207
2025-07-23 01:00:00,LUCKYBLU_RN,26.55,26.0907,0.4593
2025-07-23 01:00:00,LV1A_LV1B,22.58,26.0907,-3.5107
2025-07-23 01:00:00,LV3_RN,20.34,26.0907,-5.7507
2025-07-23 01:00:00,LV3_UNIT1,20.08,26.0907,-6.0107
2025-07-23 01:00:00,LV4_UNIT_1,20.08,26.0907,-6.0107
2025-07-23 01:00:00,LV5_UNIT1,22.57,26.0907,-3.5207
2025-07-23 01:00:00,LYSSY_RN,28.54,26.0907,2.4493
2025-07-23 01:00:00,LZ_AEN,27.53,26.0907,1.4393
2025-07-23 01:00:00,LZ_CPS,28.37,26.0907,2.2793
2025-07-23 01:00:00,LZ_HOUSTON,26.82,26.0907,0.7293
2025-07-23 01:00:00,LZ_LCRA,27.78,26.0907,1.6893
2025-07-23 01:00:00,LZ_NORTH,26.11,26.0907,0.0193
2025-07-23 01:00:00,LZ_RAYBN,26.02,26.0907,-0.0707
2025-07-23 01:00:00,LZ_SOUTH,26.7,26.0907,0.6093
2025-07-23 01:00:00,LZ_WEST,44.31,26.0907,18.2193
2025-07-23 01:00:00,L_FRE_ESR_RN,22.36,26.0907,-3.7307
2025-07-23 01:00:00,MADERO_RN,22.08,26.0907,-4.0107
2025-07-23 01:00:00,MAG_RN,26.94,26.0907,0.8493
2025-07-23 01:00:00,MAINLAND_RN,26.85,26.0907,0.7593
2025-07-23 01:00:00,MAND_SLR_RN,26.78,26.0907,0.6893
2025-07-23 01:00:00,MARBFA,27.83,26.0907,1.7393
2025-07-23 01:00:00,MARIAH_ALL,22.27,26.0907,-3.8207
2025-07-23 01:00:00,MAR_MARSFOG1,27.56,26.0907,1.4693
2025-07-23 01:00:00,MAR_MARSFOG2,27.56,26.0907,1.4693
2025-07-23 01:00:00,MAR_MARSFOG3,27.56,26.0907,1.4693
2025-07-23 01:00:00,MASSENGL_G6,19.53,26.0907,-6.5607
2025-07-23 01:00:00,MASSENGL_G7,19.53,26.0907,-6.5607
2025-07-23 01:00:00,MASSENGL_G8,18.61,26.0907,-7.4807
2025-07-23 01:00:00,MAVCRK_W_ALL,27.28,26.0907,1.1893
2025-07-23 01:00:00,MCDLD_FCSBW1,41.44,26.0907,15.3493
2025-07-23 01:00:00,MCLNSLR_RN,37.89,26.0907,11.7993
2025-07-23 01:00:00,MCSES_UNIT6,26.06,26.0907,-0.0307
2025-07-23 01:00:00,MCSES_UNIT7,26.06,26.0907,-0.0307
2025-07-23 01:00:00,MCSES_UNIT8,26.06,26.0907,-0.0307
2025-07-23 01:00:00,MDANP_CT1_2,26.11,26.0907,0.0193
2025-07-23 01:00:00,MDANP_CT3_4,26.11,26.0907,0.0193
2025-07-23 01:00:00,MDANP_CT5_6,26.11,26.0907,0.0193
2025-07-23 01:00:00,MEDILA_RN,28.74,26.0907,2.6493
2025-07-23 01:00:00,MERCURY_ALL,26.2,26.0907,0.1093
2025-07-23 01:00:00,MESQCRK_ALL,15.24,26.0907,-10.8507
2025-07-23 01:00:00,MESQUITE_RN,22.32,26.0907,-3.7707
2025-07-23 01:00:00,MESTENO_RN,20.08,26.0907,-6.0107
2025-07-23 01:00:00,MGSES_CT123,32.32,26.0907,6.2293
2025-07-23 01:00:00,MGSES_CT456,32.32,26.0907,6.2293
2025-07-23 01:00:00,MIAM1_G1_G2,22.92,26.0907,-3.1707
2025-07-23 01:00:00,MIDP_SLR_RN,26.25,26.0907,0.1593
2025-07-23 01:00:00,MIDWY_RN,49.76,26.0907,23.6693
2025-07-23 01:00:00,MILTON_RN,27.87,26.0907,1.7793
2025-07-23 01:00:00,MIL_MILG1_2,26.24,26.0907,0.1493
2025-07-23 01:00:00,MIL_MILG345,26.24,26.0907,0.1493
2025-07-23 01:00:00,MIRAGE_G1,26.82,26.0907,0.7293
2025-07-23 01:00:00,MIRASOLE_GEN,20.72,26.0907,-5.3707
2025-07-23 01:00:00,MISAE_GEN_RN,23.5,26.0907,-2.5907
2025-07-23 01:00:00,MLB_SLR_RN,24.09,26.0907,-2.0007
2025-07-23 01:00:00,MLSES_UNIT1,26.14,26.0907,0.0493
2025-07-23 01:00:00,MLSES_UNIT2,26.14,26.0907,0.0493
2025-07-23 01:00:00,MLSES_UNIT3,26.14,26.0907,0.0493
2025-07-23 01:00:00,MNWL_BESS_RN,26.17,26.0907,0.0793
2025-07-23 01:00:00,MONTECR1_RN,21.11,26.0907,-4.9807
2025-07-23 01:00:00,MONT_WND_RN,23.98,26.0907,-2.1107
2025-07-23 01:00:00,MOORE_FL_RN,22.03,26.0907,-4.0607
2025-07-23 01:00:00,MOZART_WIND1,29.23,26.0907,3.1393
2025-07-23 01:00:00,MRKM_SLR_RN,26.57,26.0907,0.4793
2025-07-23 01:00:00,MROW_SLR_RN,32.48,26.0907,6.3893
2025-07-23 01:00:00,MUENSTER_RN,25.89,26.0907,-0.2007
2025-07-23 01:00:00,MUSTNGCK_ALL,27.08,26.0907,0.9893
2025-07-23 01:00:00,MU_RN,26.85,26.0907,0.7593
2025-07-23 01:00:00,MV_VALV4_RN,22.1,26.0907,-3.9907
2025-07-23 01:00:00,MWEC_G1,27.14,26.0907,1.0493
2025-07-23 01:00:00,MYRY_BES2_RN,22.1,26.0907,-3.9907
2025-07-23 01:00:00,MYRY_ESR_RN,22.1,26.0907,-3.9907
2025-07-23 01:00:00,MYR_ALL,26.89,26.0907,0.7993
2025-07-23 01:00:00,NACPW_UNIT1,26.16,26.0907,0.0693
2025-07-23 01:00:00,NBOHR_RN,28.6,26.0907,2.5093
2025-07-23 01:00:00,NCARBIDEG8,26.88,26.0907,0.7893
2025-07-23 01:00:00,NCARBIDE_1_7,26.88,26.0907,0.7893
2025-07-23 01:00:00,NCARBID_PUN1,26.88,26.0907,0.7893
2025-07-23 01:00:00,NCARBID_PUN2,26.88,26.0907,0.7893
2025-07-23 01:00:00,NCO_RN,26.9,26.0907,0.8093
2025-07-23 01:00:00,NEBULA_RN,22.33,26.0907,-3.7607
2025-07-23 01:00:00,NEDIN_CC1,21.97,26.0907,-4.1207
2025-07-23 01:00:00,NED_NEDIN_G1,21.97,26.0907,-4.1207
2025-07-23 01:00:00,NED_NEDIN_G2,21.97,26.0907,-4.1207
2025-07-23 01:00:00,NED_NEDIN_G3,21.97,26.0907,-4.1207
2025-07-23 01:00:00,NF_BRP_RN,27.53,26.0907,1.4393
2025-07-23 01:00:00,NOBLESLR_ALL,25.76,26.0907,-0.3307
2025-07-23 01:00:00,NOVA1SLR_ALL,22.33,26.0907,-3.7607
2025-07-23 01:00:00,NOVA2S_UNIT1,22.33,26.0907,-3.7607
2025-07-23 01:00:00,NRTN_SLR_RN,28.87,26.0907,2.7793
2025-07-23 01:00:00,NUECES_B_CC1,25.47,26.0907,-0.6207
2025-07-23 01:00:00,NUE_NUECESG7,25.48,26.0907,-0.6107
2025-07-23 01:00:00,NUE_NUECESG8,25.46,26.0907,-0.6307
2025-07-23 01:00:00,NUE_NUECESG9,25.46,26.0907,-0.6307
2025-07-23 01:00:00,NWF_NWF1,49.38,26.0907,23.2893
2025-07-23 01:00:00,N_AL_BESS_RN,22.08,26.0907,-4.0107
2025-07-23 01:00:00,N_MRD_ESR_RN,22.25,26.0907,-3.8407
2025-07-23 01:00:00,OBERON_U1,50.58,26.0907,24.4893
2025-07-23 01:00:00,ODESW_RN,44.7,26.0907,18.6093
2025-07-23 01:00:00,OECCS_1,44.33,26.0907,18.2393
2025-07-23 01:00:00,OECCS_2,44.33,26.0907,18.2393
2025-07-23 01:00:00,OECCS_CC1,44.33,26.0907,18.2393
2025-07-23 01:00:00,OECCS_CC2,44.33,26.0907,18.2393
2025-07-23 01:00:00,OGSES_1,26.58,26.0907,0.4893
2025-07-23 01:00:00,OGSES_2,26.58,26.0907,0.4893
2025-07-23 01:00:00,OGS_SLR_RN,26.83,26.0907,0.7393
2025-07-23 01:00:00,OLIN_OLING_1,26.01,26.0907,-0.0807
2025-07-23 01:00:00,OLIN_OLING_2,26.01,26.0907,-0.0807
2025-07-23 01:00:00,OLIN_OLING_3,26.01,26.0907,-0.0807
2025-07-23 01:00:00,OLIN_OLING_4,26.01,26.0907,-0.0807
2025-07-23 01:00:00,OLMITO_RN,22.27,26.0907,-3.8207
2025-07-23 01:00:00,OLNEYTN_AGR1,26.01,26.0907,-0.0807
2025-07-23 01:00:00,OLNEYTN_RN,26.01,26.0907,-0.0807
2025-07-23 01:00:00,ORIANA_RN,27.09,26.0907,0.9993
2025-07-23 01:00:00,OR_BESS_RN,26.91,26.0907,0.8193
2025-07-23 01:00:00,OUTP_SLR_RN,17.43,26.0907,-8.6607
2025-07-23 01:00:00,OWF_OWF,38.09,26.0907,11.9993
2025-07-23 01:00:00,OXY_OXY_CCG1,25.46,26.0907,-0.6307
2025-07-23 01:00:00,OXY_PUN1,25.46,26.0907,-0.6307
2025-07-23 01:00:00,OXY_PUN2,25.46,26.0907,-0.6307
2025-07-23 01:00:00,P2_DGR1_RN,28.28,26.0907,2.1893
2025-07-23 01:00:00,P2_DGR2_RN,28.28,26.0907,2.1893
2025-07-23 01:00:00,PAD1_ESS_RN,28.32,26.0907,2.2293
2025-07-23 01:00:00,PALACIOS_RN,27.01,26.0907,0.9193
2025-07-23 01:00:00,PALE_ESS_EN,20.4,26.0907,-5.6907
2025-07-23 01:00:00,PALMVIEW_RN,22.13,26.0907,-3.9607
2025-07-23 01:00:00,PALMWI_UNIT1,22.52,26.0907,-3.5707
2025-07-23 01:00:00,PANDA_S_CC1,25.95,26.0907,-0.1407
2025-07-23 01:00:00,PANDA_S_CT1,25.95,26.0907,-0.1407
2025-07-23 01:00:00,PANDA_S_CT2,25.95,26.0907,-0.1407
2025-07-23 01:00:00,PANDA_S_ST1,25.95,26.0907,-0.1407
2025-07-23 01:00:00,PANDA_T1_CC1,26.91,26.0907,0.8193
2025-07-23 01:00:00,PANDA_T1_CT1,26.91,26.0907,0.8193
2025-07-23 01:00:00,PANDA_T1_CT2,26.91,26.0907,0.8193
2025-07-23 01:00:00,PANDA_T1_ST1,26.91,26.0907,0.8193
2025-07-23 01:00:00,PANDA_T2_CC1,26.91,26.0907,0.8193
2025-07-23 01:00:00,PANDA_T2_CT1,26.91,26.0907,0.8193
2025-07-23 01:00:00,PANDA_T2_CT2,26.91,26.0907,0.8193
2025-07-23 01:00:00,PANDA_T2_ST1,26.91,26.0907,0.8193
2025-07-23 01:00:00,PAP1_PAP1,25.67,26.0907,-0.4207
2025-07-23 01:00:00,PAR_RN,26.71,26.0907,0.6193
2025-07-23 01:00:00,PAULN_RN,26.18,26.0907,0.0893
2025-07-23 01:00:00,PAVLOV_BT_RN,27,26.0907,0.9093
2025-07-23 01:00:00,PAVO_ESS_ALL,50.25,26.0907,24.1593
2025-07-23 01:00:00,PB2SES_CT1,55.52,26.0907,29.4293
2025-07-23 01:00:00,PB2SES_CT2,55.52,26.0907,29.4293
2025-07-23 01:00:00,PB2SES_CT3,55.52,26.0907,29.4293
2025-07-23 01:00:00,PB2SES_CT4,55.52,26.0907,29.4293
2025-07-23 01:00:00,PB2SES_CT5,55.52,26.0907,29.4293
2025-07-23 01:00:00,PCT_RN,26.99,26.0907,0.8993
2025-07-23 01:00:00,PC_NORTH_1,29.32,26.0907,3.2293
2025-07-23 01:00:00,PC_SOUTH_ALL,29.32,26.0907,3.2293
2025-07-23 01:00:00,PEARSALL_RN,32.48,26.0907,6.3893
2025-07-23 01:00:00,PEARSA_1_24,32.48,26.0907,6.3893
2025-07-23 01:00:00,PENA_ALL,22.63,26.0907,-3.4607
2025-07-23 01:00:00,PERE_SLR_RN,26.23,26.0907,0.1393
2025-07-23 01:00:00,PEY_RN,26.99,26.0907,0.8993
2025-07-23 01:00:00,PH1_UNIT1_2,22.81,26.0907,-3.2807
2025-07-23 01:00:00,PH2_U1_U2,22.81,26.0907,-3.2807
2025-07-23 01:00:00,PHILLWND_ALL,26.5,26.0907,0.4093
2025-07-23 01:00:00,PHOEBE_ALL,50.56,26.0907,24.4693
2025-07-23 01:00:00,PHOENIX_RN,25.97,26.0907,-0.1207
2025-07-23 01:00:00,PHO_ALL,26.94,26.0907,0.8493
2025-07-23 01:00:00,PINEFRST_RN,25.98,26.0907,-0.1107
2025-07-23 01:00:00,PIN_BESS_RN,25.89,26.0907,-0.2007
2025-07-23 01:00:00,PIONR_DJ_RN,42.84,26.0907,16.7493
2025-07-23 01:00:00,PIRATE_RN,26.15,26.0907,0.0593
2025-07-23 01:00:00,PISG_RN_ALL,26.2,26.0907,0.1093
2025-07-23 01:00:00,PITSDD_UNIT1,26.3,26.0907,0.2093
2025-07-23 01:00:00,PLATINUM_RN,25.96,26.0907,-0.1307
2025-07-23 01:00:00,PLN_ALL,27,26.0907,0.9093
2025-07-23 01:00:00,PNPI_GT2_RN,26.85,26.0907,0.7593
2025-07-23 01:00:00,PORTSL_UNIT1,25.76,26.0907,-0.3307
2025-07-23 01:00:00,POTEETS_RN,29.97,26.0907,3.8793
